Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,quarter,lag_1,lag_2,lag_4,lag_12,Predicted,Demand_change_%,Stock_risk
18,2012-05-25,1088446.58,0,65.48,3.85,138.1101935,8.304,2012,5,21,4,2,1047444.59,1060433.1,961186.23,1047178.91,982896.6644855365,-6.162419103664801,Low Demand - Decrease Inventory
18,2012-06-01,1118313.7,0,71.42,3.798,138.1138065,8.304,2012,6,22,4,2,1088446.58,1047444.59,1050027.89,1084894.47,1063273.0413671434,-2.3127950508013617,Stable
18,2012-06-08,1110479.94,0,59.1,3.746,138.1174194,8.304,2012,6,23,4,2,1118313.7,1088446.58,1060433.1,1022018.43,1069927.8529270515,-4.32667927370902,Stable
18,2012-06-15,1057425.83,0,66.58,3.683,138.1295333,8.304,2012,6,24,4,2,1110479.94,1118313.7,1047444.59,1031139.3,1055667.7578478456,-4.935900251575403,Stable
18,2012-06-22,1080357.89,0,70.92,3.629,138.1629,8.304,2012,6,25,4,2,1057425.83,1110479.94,1088446.58,1009121.2,1032512.5088501349,-2.356034857770134,Stable
18,2012-06-29,1097006.3,0,70.17,3.577,138.1962667,8.304,2012,6,26,4,2,1080357.89,1057425.83,1118313.7,1200815.3,1059148.2555279955,-1.9632044777313908,Stable
18,2012-07-06,1158247.31,0,76.08,3.538,138.2296333,8.535,2012,7,27,4,3,1097006.3,1080357.89,1110479.94,998443.5,1061257.9315241426,-3.2587204354120316,Stable
18,2012-07-13,1024784.92,0,75.09,3.561,138.263,8.535,2012,7,28,4,3,1158247.31,1097006.3,1057425.83,1025813.8,1067182.0199840963,-7.862335550419172,Low Demand - Decrease Inventory
18,2012-07-20,1033543.56,0,77.43,3.61,138.2331935,8.535,2012,7,29,4,3,1024784.92,1158247.31,1080357.89,961186.23,1023410.6405680776,-0.13410418177528194,Stable
18,2012-07-27,924506.26,0,72.97,3.701,138.2033871,8.535,2012,7,30,4,3,1033543.56,1024784.92,1097006.3,1050027.89,1019393.1189256534,-1.3691189826916106,Stable
18,2012-08-03,1052066.58,0,72.67,3.698,138.1735806,8.535,2012,8,31,4,3,924506.26,1033543.56,1158247.31,1060433.1,1045522.2791096419,13.089799858103923,Hight Demand - Increase Inventory
18,2012-08-10,967304.07,0,75.7,3.772,138.1437742,8.535,2012,8,32,4,3,1052066.58,924506.26,1024784.92,1047444.59,1020907.4892029017,-2.9617033170180496,Stable
18,2012-08-17,1048134.24,0,73.25,3.84,138.1857097,8.535,2012,8,33,4,3,967304.07,1052066.58,1033543.56,1088446.58,1021286.257563591,5.580684423626074,Hight Demand - Increase Inventory
18,2012-08-24,1145840.91,0,68.52,3.874,138.2814516,8.535,2012,8,34,4,3,1048134.24,967304.07,924506.26,1118313.7,1000992.6063902304,-4.497671367912724,Stable
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,2012,8,35,4,3,1145840.91,1048134.24,1052066.58,1110479.94,1078481.7618504316,-5.878577694487131,Low Demand - Decrease Inventory
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,9,36,4,3,1117097.23,1145840.91,967304.07,1057425.83,1116355.192845866,-0.06642547615429119,Stable
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,2012,9,37,4,3,1083521.24,1117097.23,1048134.24,1080357.89,1105771.4933655858,2.053513354808422,Stable
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,2012,9,38,4,3,960476.1,1083521.24,1145840.91,1097006.3,1087359.8194709197,13.210502527956677,Hight Demand - Increase Inventory
18,2012-09-28,1002856.2,0,58.24,4.018,138.7395,8.535,2012,9,39,4,3,971386.65,960476.1,1117097.23,1158247.31,1060388.9460697323,9.162396463831604,Hight Demand - Increase Inventory
18,2012-10-05,1092204.79,0,59.68,4.027,138.8256,8.243,2012,10,40,4,4,1002856.2,971386.65,1083521.24,1024784.92,1073515.543003194,7.045810057632798,Hight Demand - Increase Inventory
18,2012-10-12,1074079.0,0,50.97,4.029,138.9117,8.243,2012,10,41,4,4,1092204.79,1002856.2,960476.1,1033543.56,1070384.6516376361,-1.9978065068148907,Stable
18,2012-10-19,1048706.75,0,51.96,4.0,138.8336129,8.243,2012,10,42,4,4,1074079.0,1092204.79,971386.65,924506.26,1057349.0093116611,-1.5576126791734013,Stable
18,2012-10-26,1127516.25,0,56.09,3.917,138.7281613,8.243,2012,10,43,4,4,1048706.75,1074079.0,1002856.2,1052066.58,1060614.3361635432,1.1354543263446302,Stable
19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,2012,5,18,4,2,1285897.24,1255087.26,1631737.68,1499496.67,1417293.6373841688,10.218265760036067,Hight Demand - Increase Inventory
19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,2012,5,19,4,2,1405007.44,1285897.24,1365098.46,1424720.27,1357904.5161758289,-3.3525035158654446,Stable
19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,2012,5,20,4,2,1442873.22,1405007.44,1255087.26,1352470.09,1337535.433694534,-7.300557307832352,Low Demand - Decrease Inventory
19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,2012,5,21,4,2,1366937.1,1442873.22,1285897.24,1308977.05,1306573.0960367844,-4.416004508416352,Stable
19,2012-06-01,1450733.29,0,68.18,3.915,138.1138065,8.15,2012,6,22,4,2,1485540.28,1366937.1,1405007.44,1358816.46,1414880.8880284503,-4.756477688477738,Stable
19,2012-06-08,1390122.11,0,60.19,3.871,138.1174194,8.15,2012,6,23,4,2,1450733.29,1485540.28,1442873.22,1312849.1,1423046.8533093259,-1.9084442937594797,Stable
19,2012-06-15,1440263.15,0,68.19,3.786,138.1295333,8.15,2012,6,24,4,2,1390122.11,1450733.29,1366937.1,1342254.55,1361622.2718620524,-2.050167962435165,Stable
19,2012-06-22,1468350.36,0,75.83,3.722,138.1629,8.15,2012,6,25,4,2,1440263.15,1390122.11,1485540.28,1327139.35,1386343.9347161055,-3.7437058140308905,Stable
19,2012-06-29,1379652.65,0,69.92,3.667,138.1962667,8.15,2012,6,26,4,2,1468350.36,1440263.15,1450733.29,1631737.68,1434016.848472014,-2.338237008229155,Stable
19,2012-07-06,1557120.44,0,76.07,3.646,138.2296333,8.193,2012,7,27,4,3,1379652.65,1468350.36,1390122.11,1365098.46,1376330.4055711627,-0.24080296071893212,Stable
19,2012-07-13,1321741.35,0,73.17,3.689,138.263,8.193,2012,7,28,4,3,1557120.44,1379652.65,1440263.15,1255087.26,1414300.5306706056,-9.172052826523448,Low Demand - Decrease Inventory
19,2012-07-20,1317672.92,0,76.17,3.732,138.2331935,8.193,2012,7,29,4,3,1321741.35,1557120.44,1468350.36,1285897.24,1372942.5550995693,3.873768880694333,Stable
19,2012-07-27,1248915.43,0,74.43,3.82,138.2033871,8.193,2012,7,30,4,3,1317672.92,1321741.35,1379652.65,1405007.44,1317119.3508297652,-0.042011121412036376,Stable
19,2012-08-03,1342123.78,0,73.41,3.819,138.1735806,8.193,2012,8,31,4,3,1248915.43,1317672.92,1557120.44,1442873.22,1394446.7959124893,11.652619738430918,Hight Demand - Increase Inventory
19,2012-08-10,1408907.89,0,74.45,3.863,138.1437742,8.193,2012,8,32,4,3,1342123.78,1248915.43,1321741.35,1366937.1,1324462.3402860984,-1.3159322543187193,Stable
19,2012-08-17,1375101.26,0,69.83,3.963,138.1857097,8.193,2012,8,33,4,3,1408907.89,1342123.78,1317672.92,1485540.28,1380917.9963647053,-1.9866375817722646,Stable
19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,2012,8,34,4,3,1375101.26,1408907.89,1248915.43,1450733.29,1350941.4831611216,-1.7569452913510093,Stable
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,2012,8,35,4,3,1544653.37,1375101.26,1342123.78,1390122.11,1412422.4112975895,-8.560558716316436,Low Demand - Decrease Inventory
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,9,36,4,3,1542719.87,1544653.37,1408907.89,1440263.15,1535801.093884848,-0.4484790952457268,Stable
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,2012,9,37,4,3,1497073.82,1542719.87,1375101.26,1468350.36,1489303.0713839978,-0.5190624879140741,Stable
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,2012,9,38,4,3,1370653.41,1497073.82,1544653.37,1379652.65,1475406.823988609,7.642589528786063,Hight Demand - Increase Inventory
19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,2012,9,39,4,3,1338572.29,1370653.41,1542719.87,1557120.44,1459771.1826262549,9.054340473927995,Hight Demand - Increase Inventory
19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,2012,10,40,4,4,1338299.02,1338572.29,1497073.82,1321741.35,1433029.2701876834,7.078406900999104,Hight Demand - Increase Inventory
19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,2012,10,41,4,4,1408016.1,1338299.02,1370653.41,1317672.92,1417370.9077838957,0.6643963647784735,Stable
19,2012-10-19,1321102.35,0,53.44,4.153,138.8336129,7.992,2012,10,42,4,4,1352809.5,1408016.1,1338572.29,1248915.43,1379105.4010746032,1.9437992618031734,Stable
19,2012-10-26,1322117.96,0,56.49,4.071,138.7281613,7.992,2012,10,43,4,4,1321102.35,1352809.5,1338299.02,1342123.78,1359028.3689956665,2.8707858248580367,Stable
20,2012-05-04,2163510.89,0,62.74,3.951,214.4771081,7.139,2012,5,18,4,2,1886503.93,1884427.84,2565259.92,2462978.28,2167880.83200901,14.915256604263213,Hight Demand - Increase Inventory
20,2012-05-11,2168097.11,0,63.19,3.889,214.5319099,7.139,2012,5,19,4,2,2163510.89,1886503.93,2045396.06,2309025.16,2070520.1880574897,-4.298138843318252,Stable
20,2012-05-18,2039222.26,0,60.99,3.848,214.5485571,7.139,2012,5,20,4,2,2168097.11,2163510.89,1884427.84,2045837.55,2024983.8222470805,-6.600870740191124,Low Demand - Decrease Inventory
20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,2012,5,21,4,2,2039222.26,2168097.11,1886503.93,2148822.76,1983773.5161080584,-2.719112329224065,Stable
20,2012-06-01,2143126.59,0,73.67,3.742,214.5513278,7.139,2012,6,22,4,2,2114989.0,2039222.26,2163510.89,2139265.4,2105111.6364565194,-0.4670172536822005,Stable
20,2012-06-08,2231962.13,0,62.01,3.689,214.5527132,7.139,2012,6,23,4,2,2143126.59,2114989.0,2168097.11,2064991.71,2113700.95908843,-1.3730234624903814,Stable
20,2012-06-15,2165160.29,0,71.51,3.62,214.5653243,7.139,2012,6,24,4,2,2231962.13,2143126.59,2039222.26,1992436.96,2083122.1946544722,-6.668569029239207,Low Demand - Decrease Inventory
20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,2012,6,25,4,2,2165160.29,2231962.13,2114989.0,2074721.74,2099345.749255106,-3.039707547236338,Stable
20,2012-06-29,2055952.61,0,74.15,3.506,214.6466757,7.139,2012,6,26,4,2,2060588.69,2165160.29,2143126.59,2565259.92,2126167.2825593576,3.182517349416183,Stable
20,2012-07-06,2358055.3,0,79.2,3.475,214.6873514,7.28,2012,7,27,4,3,2055952.61,2060588.69,2231962.13,2045396.06,2078564.5369808972,1.099827246548114,Stable
20,2012-07-13,2134680.12,0,78.27,3.523,214.728027,7.28,2012,7,28,4,3,2358055.3,2055952.61,2165160.29,1884427.84,2130581.942309372,-9.646650682476688,Low Demand - Decrease Inventory
20,2012-07-20,1970170.29,0,76.04,3.567,214.7331351,7.28,2012,7,29,4,3,2134680.12,2358055.3,2060588.69,1886503.93,2074325.3389409408,-2.827345441295406,Stable
20,2012-07-27,1911559.1,0,74.6,3.647,214.7382432,7.28,2012,7,30,4,3,1970170.29,2134680.12,2055952.61,2163510.89,2015338.867441073,2.292623011844982,Stable
20,2012-08-03,2094515.71,0,74.73,3.654,214.7433514,7.28,2012,8,31,4,3,1911559.1,1970170.29,2358055.3,2168097.11,2098912.389940843,9.801072325770251,Hight Demand - Increase Inventory
20,2012-08-10,2144245.39,0,75.4,3.722,214.7484595,7.28,2012,8,32,4,3,2094515.71,1911559.1,2134680.12,2039222.26,2058210.1869170219,-1.7333612209085838,Stable
20,2012-08-17,2045061.22,0,69.57,3.807,214.825578,7.28,2012,8,33,4,3,2144245.39,2094515.71,1970170.29,2114989.0,2070112.1102998927,-3.457313236900904,Stable
20,2012-08-24,2005341.43,0,68.27,3.834,214.9567044,7.28,2012,8,34,4,3,2045061.22,2144245.39,1911559.1,2143126.59,2026267.6781865135,-0.9189720889375863,Stable
20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,2012,8,35,4,3,2005341.43,2045061.22,2094515.71,2231962.13,2055207.657954745,2.486670210306534,Stable
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,9,36,4,3,2062481.56,2005341.43,2144245.39,2165160.29,2134957.0121514425,3.5139927336583026,Stable
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,2012,9,37,4,3,2080529.06,2062481.56,2045061.22,2060588.69,2084150.70366472,0.1740732073562098,Stable
20,2012-09-21,2028587.24,0,60.94,4.038,215.5475459,7.28,2012,9,38,4,3,2047949.98,2080529.06,2005341.43,2055952.61,2062209.6547312587,0.69629018630908,Stable
20,2012-09-28,2008350.58,0,58.65,3.997,215.7367162,7.28,2012,9,39,4,3,2028587.24,2047949.98,2062481.56,2358055.3,2104846.265270792,3.7592184238914936,Stable
20,2012-10-05,2246411.89,0,60.77,3.985,215.9258865,7.293,2012,10,40,4,4,2008350.58,2028587.24,2080529.06,2134680.12,2094668.012922585,4.297926556357751,Stable
20,2012-10-12,2162951.36,0,47.2,4.0,216.1150568,7.293,2012,10,41,4,4,2246411.89,2008350.58,2047949.98,1970170.29,2136236.6704839766,-4.904497701711485,Stable
20,2012-10-19,1999363.49,0,56.26,3.969,216.1464699,7.293,2012,10,42,4,4,2162951.36,2246411.89,2028587.24,1911559.1,2123052.0597443134,-1.8446693251431465,Stable
20,2012-10-26,2031650.55,0,60.04,3.882,216.1515902,7.293,2012,10,43,4,4,1999363.49,2162951.36,2008350.58,2094515.71,2060077.1916831061,3.0366515136827936,Stable
21,2012-05-04,697645.32,0,77.53,3.749,221.3095166,6.891,2012,5,18,4,2,674829.58,734858.91,761956.58,770652.79,719985.3209243864,6.691428808498055,Hight Demand - Increase Inventory
21,2012-05-11,649945.54,0,74.14,3.688,221.3632212,6.891,2012,5,19,4,2,697645.32,674829.58,769319.04,834663.52,719564.0983720347,3.141822605795561,Stable
21,2012-05-18,700554.16,0,72.42,3.63,221.380331,6.891,2012,5,20,4,2,649945.54,697645.32,734858.91,747099.07,673646.05932872,3.646539266769941,Stable
21,2012-05-25,722891.24,0,79.49,3.561,221.3828029,6.891,2012,5,21,4,2,700554.16,649945.54,674829.58,764385.4,651927.632036671,-6.941151839470767,Low Demand - Decrease Inventory
21,2012-06-01,695439.83,0,79.24,3.501,221.3852748,6.891,2012,6,22,4,2,722891.24,700554.16,697645.32,755084.4,713018.5162932947,-1.3657273958258593,Stable
21,2012-06-08,707895.72,0,79.47,3.452,221.3877467,6.891,2012,6,23,4,2,695439.83,722891.24,649945.54,767338.32,684858.149214521,-1.5215810669743934,Stable
21,2012-06-15,727049.04,0,81.51,3.393,221.4009901,6.891,2012,6,24,4,2,707895.72,695439.83,700554.16,729759.97,681761.4773460627,-3.691820972436069,Stable
21,2012-06-22,735870.0,0,81.78,3.346,221.4411622,6.891,2012,6,25,4,2,727049.04,707895.72,722891.24,724798.76,686261.8597609922,-5.609962739103239,Low Demand - Decrease Inventory
21,2012-06-29,716341.39,0,88.05,3.286,221.4813343,6.891,2012,6,26,4,2,735870.0,727049.04,695439.83,761956.58,676400.7184558138,-8.08149286479761,Low Demand - Decrease Inventory
21,2012-07-06,693013.59,0,85.26,3.227,221.5215064,6.565,2012,7,27,4,3,716341.39,735870.0,707895.72,769319.04,706142.5245279744,-1.423743708572471,Stable
21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,2012,7,28,4,3,693013.59,716341.39,727049.04,734858.91,689987.5234539658,-0.4366532763136989,Stable
21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,2012,7,29,4,3,668132.36,693013.59,735870.0,674829.58,664656.7711786777,-0.5201946544427677,Stable
21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,2012,7,30,4,3,691200.33,668132.36,716341.39,697645.32,660660.3014757782,-4.418404795064513,Stable
21,2012-08-03,693785.85,0,91.57,3.417,221.5869799,6.565,2012,8,31,4,3,677789.14,691200.33,693013.59,649945.54,686297.6372220814,1.2553310048729034,Stable
21,2012-08-10,700272.01,0,89.57,3.494,221.5954138,6.565,2012,8,32,4,3,693785.85,677789.14,668132.36,700554.16,686548.525184229,-1.0431640852535347,Stable
21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,2012,8,33,4,3,700272.01,693785.85,691200.33,722891.24,700092.0375811383,-0.025700358759405004,Stable
21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,2012,8,34,4,3,751963.81,700272.01,677789.14,695439.83,708998.5183122158,-5.713744613292526,Low Demand - Decrease Inventory
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,2012,8,35,4,3,802003.61,751963.81,693785.85,707895.72,732612.3385550454,-8.652239289166612,Low Demand - Decrease Inventory
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,2012,9,36,4,3,763867.59,802003.61,700272.01,727049.04,798530.2256388068,4.537780643214206,Stable
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,2012,9,37,4,3,642827.29,763867.59,751963.81,735870.0,743780.7447538078,15.704600026207311,Hight Demand - Increase Inventory
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,2012,9,38,4,3,628494.63,642827.29,802003.61,716341.39,723256.8189514428,15.0776449675382,Hight Demand - Increase Inventory
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,2012,9,39,4,3,667151.46,628494.63,763867.59,693013.59,703836.5706485659,5.498767948220622,Hight Demand - Increase Inventory
21,2012-10-05,651768.91,0,70.28,3.617,222.8159296,6.17,2012,10,40,4,4,647097.65,667151.46,642827.29,668132.36,697691.2398968935,7.818540199750915,Hight Demand - Increase Inventory
21,2012-10-12,653043.44,0,61.53,3.601,223.0154263,6.17,2012,10,41,4,4,651768.91,647097.65,628494.63,691200.33,690417.3739611506,5.929780228570677,Hight Demand - Increase Inventory
21,2012-10-19,641368.14,0,68.52,3.594,223.0598077,6.17,2012,10,42,4,4,653043.44,651768.91,667151.46,677789.14,689781.3630500287,5.625647667485756,Hight Demand - Increase Inventory
21,2012-10-26,675202.87,0,70.5,3.506,223.0783366,6.17,2012,10,43,4,4,641368.14,653043.44,647097.65,693785.85,669262.1945398748,4.349148764993967,Stable
22,2012-05-04,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,5,18,4,2,922539.94,1000342.87,1197489.66,1034448.07,1037870.6725117192,12.501435169486456,Hight Demand - Increase Inventory
22,2012-05-11,997868.63,0,56.72,3.947,142.0759262,7.671,2012,5,19,4,2,1005083.31,922539.94,939118.24,1004749.41,956027.8982792571,-4.880730903863376,Stable
22,2012-05-18,986612.02,0,61.9,3.899,142.0970115,7.671,2012,5,20,4,2,997868.63,1005083.31,1000342.87,912958.95,960386.3159921467,-3.756237332348375,Stable
22,2012-05-25,1047297.38,0,62.39,3.85,142.1032776,7.671,2012,5,21,4,2,986612.02,997868.63,922539.94,974866.65,930746.2093546167,-5.662389015429117,Low Demand - Decrease Inventory
22,2012-06-01,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,6,22,4,2,1047297.38,986612.02,1005083.31,991127.01,1012119.5049363896,-3.3589194182468383,Stable
22,2012-06-08,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,6,23,4,2,1102857.37,1047297.38,997868.63,966780.01,1029860.2744987383,-6.618906259951072,Low Demand - Decrease Inventory
22,2012-06-15,1061219.19,0,66.56,3.683,142.1292548,7.671,2012,6,24,4,2,1061134.37,1102857.37,986612.02,992774.4,1013189.9795534834,-4.518220481965604,Stable
22,2012-06-22,1112449.3,0,70.61,3.629,142.1606464,7.671,2012,6,25,4,2,1061219.19,1061134.37,1047297.38,965769.93,1007211.8471073583,-5.089178880438609,Low Demand - Decrease Inventory
22,2012-06-29,1053881.78,0,70.99,3.577,142.1920381,7.671,2012,6,26,4,2,1112449.3,1061219.19,1102857.37,1197489.66,1066711.7489108369,-4.111427917583585,Stable
22,2012-07-06,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,7,27,4,3,1053881.78,1112449.3,1061134.37,939118.24,1029468.4201766253,-2.316517875788191,Stable
22,2012-07-13,971361.38,0,75.81,3.561,142.2548214,7.753,2012,7,28,4,3,1097786.14,1053881.78,1061219.19,1000342.87,1037203.7493054122,-5.518596791045998,Low Demand - Decrease Inventory
22,2012-07-20,991969.37,0,76.57,3.61,142.2337569,7.753,2012,7,29,4,3,971361.38,1097786.14,1112449.3,922539.94,999912.2687984481,2.939265384263902,Stable
22,2012-07-27,925731.21,0,73.52,3.701,142.2126924,7.753,2012,7,30,4,3,991969.37,971361.38,1053881.78,1005083.31,976837.2376544327,-1.5254636688597896,Stable
22,2012-08-03,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,8,31,4,3,925731.21,991969.37,1097786.14,997868.63,1011883.4183650762,9.306395575134193,Hight Demand - Increase Inventory
22,2012-08-10,973812.79,0,76.74,3.772,142.1705634,7.753,2012,8,32,4,3,1007257.83,925731.21,971361.38,986612.02,981527.3095336258,-2.554511834013156,Stable
22,2012-08-17,981273.26,0,74.92,3.84,142.2157385,7.753,2012,8,33,4,3,973812.79,1007257.83,991969.37,1047297.38,997226.8923296854,2.404374081971685,Stable
22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,34,4,3,981273.26,973812.79,925731.21,1102857.37,978200.9330686629,-0.3130959597673259,Stable
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,35,4,3,1060906.75,981273.26,1007257.83,1061134.37,1016861.4738836065,-4.151663293347272,Stable
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,36,4,3,1022270.86,1060906.75,973812.79,1061219.19,1071952.6161669195,4.8599405608528725,Stable
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,37,4,3,996628.8,1022270.86,981273.26,1112449.3,1044189.575262107,4.772165450377002,Stable
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,38,4,3,918049.28,996628.8,1060906.75,1053881.78,1024729.450359635,11.620309789866075,Hight Demand - Increase Inventory
